time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2820,0.08897569444444445,0.0,1.0,0.5095822704081632,0.3335926869370829,1.0,0.5088010204081632,0.3319881312088342,1.0
2840,0.08897569444444445,0.0,1.0,0.5095822704081632,0.3341368739065639,1.0,0.510857780612245,0.3338919925512104,1.0
2860,0.08949652777777778,0.0,1.0,0.5111447704081633,0.33505009557441845,1.0,0.510857780612245,0.33505423559333086,1.0
2880,0.08949652777777778,0.0,1.0,0.5132015306122449,0.33650750421175407,1.0,0.5129145408163265,0.3358922244201465,1.0
2900,0.0898989898989899,0.0,1.0,0.5139827806122449,0.3379649128490896,1.0,0.5136957908163265,0.3362164786354513,1.0
2920,0.0898989898989899,0.0,1.0,0.5160395408163265,0.3379649128490896,1.0,0.5157525510204082,0.3370544674622669,1.0
2940,0.0898989898989899,0.0,1.0,0.5168207908163265,0.3394223214864252,1.0,0.5173150510204081,0.3382167105043874,1.0
2960,0.0898989898989899,0.0,1.0,0.5188775510204082,0.3406219003141015,1.0,0.5180963010204082,0.3393789535465078,1.0
2980,0.0898989898989899,0.0,1.0,0.5204400510204081,0.34087973012376077,1.0,0.5201530612244898,0.3393789535465078,1.0
3000,0.0898989898989899,0.0,1.0,0.5224968112244898,0.3423371387610964,1.0,0.5209343112244897,0.34054119658862825,1.0
3020,0.0898989898989899,0.0,1.0,0.5232780612244898,0.3433799272542717,1.0,0.5229910714285715,0.3417034396307487,1.0
3040,0.0898989898989899,0.0,1.0,0.5240593112244898,0.34373986705577175,1.0,0.5237723214285714,0.3425414284575644,1.0
3060,0.0898989898989899,0.0,1.0,0.5268973214285715,0.34469236381322954,1.0,0.5253348214285715,0.3428656826728692,1.0
3080,0.09302083333333333,0.0,1.0,0.5276785714285714,0.3450831430102069,1.0,0.5273915816326531,0.34370367149968484,1.0
3100,0.09354166666666666,0.0,1.0,0.528954081632653,0.3464264189646422,1.0,0.528172831632653,0.34486591454180526,1.0
3120,0.09654513888888888,0.0,1.0,0.5297353316326531,0.3464264189646422,1.0,0.5302295918367347,0.3459615806727985,1.0
3140,0.09654513888888888,0.0,1.0,0.5305165816326531,0.3477696949190774,1.0,0.5302295918367347,0.3459615806727985,1.0
3160,0.09654513888888888,0.0,1.0,0.5325733418367347,0.3487887166582079,1.0,0.5310108418367347,0.3471164262803492,1.0
3180,0.09654513888888888,0.0,1.0,0.5333545918367346,0.3498077383973383,1.0,0.5330676020408163,0.34827127188789997,1.0
3200,0.09740114795918367,0.0,1.0,0.5349170918367347,0.3501319926126431,1.0,0.5338488520408163,0.3491092607147156,1.0
3220,0.09740114795918367,0.0,1.0,0.5365646258503401,0.35115101435177354,1.0,0.535905612244898,0.3494261174954507,1.0
3240,0.09740114795918367,0.0,1.0,0.537264905962385,0.3524517677895237,1.0,0.5366868622448979,0.35034409292022006,1.0
3260,0.09740114795918367,0.0,1.0,0.5392406962785115,0.35281854452151357,1.0,0.5374681122448979,0.3514189519298171,1.0
3280,0.09740114795918367,0.0,1.0,0.5392406962785115,0.353837566260644,1.0,0.5403061224489796,0.3517358087105522,1.0
3300,0.0986766581632653,0.0,1.0,0.5399409763905563,0.3551808422150793,1.0,0.5410873724489795,0.35257379753736784,1.0
3320,0.0986766581632653,0.0,1.0,0.5419167667066827,0.35619986395420966,1.0,0.5431441326530613,0.3537286431449186,1.0
3340,0.0986766581632653,0.0,1.0,0.5426170468187275,0.35652411816951446,1.0,0.5439253826530612,0.3540454999256537,1.0
3360,0.10023915816326531,0.0,1.0,0.544592837134854,0.3575431399086449,1.0,0.5447066326530612,0.35520034553320445,1.0
3380,0.10049957482993196,0.0,1.0,0.5452931172468988,0.3585621616477753,1.0,0.5467633928571429,0.35603833436002014,1.0
3400,0.10333758503401361,0.0,1.0,0.5452931172468988,0.3588864158630801,1.0,0.5472689075630253,0.3563551911407552,1.0
3420,0.10463966836734695,0.0,1.0,0.5459933973589436,0.35990543760221055,1.0,0.5479691876750701,0.35751003674830595,1.0
3440,0.10562925170068027,0.0,1.0,0.5479691876750701,0.360924459341341,1.0,0.5499449779911965,0.35867621131338023,1.0
3460,0.10562925170068027,0.0,1.0,0.5486694677871149,0.36198359742174746,1.0,0.5499449779911965,0.3595028711826724,1.0
3480,0.10562925170068027,0.0,1.0,0.5486694677871149,0.3629341677639528,1.0,0.5499449779911965,0.3599061112645241,1.0
3500,0.1069047619047619,0.0,1.0,0.5499449779911965,0.3632584219792576,1.0,0.551920768307323,0.36113601121566796,1.0
3520,0.1069047619047619,0.0,1.0,0.5499449779911965,0.3642089923214629,1.0,0.551920768307323,0.3623659111668118,1.0
3540,0.1069047619047619,0.0,1.0,0.5506452581032413,0.3653187036815806,1.0,0.5526210484193678,0.3623659111668118,1.0
3560,0.1069047619047619,0.0,1.0,0.5526210484193678,0.365483816878973,1.0,0.5545968387354943,0.3635958111179557,1.0
3580,0.1069047619047619,0.0,1.0,0.5526210484193678,0.36656010365996133,1.0,0.5545968387354943,0.36454638146016105,1.0
