time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2660,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2680,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2700,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2720,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2740,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2760,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2780,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2800,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2820,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2840,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2860,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2880,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2900,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
2920,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
2940,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
2960,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
2980,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3000,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3020,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3040,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3060,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3080,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3100,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3120,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3140,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3160,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3180,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3200,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3220,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3240,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3260,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3280,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3300,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3320,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3340,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3360,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3380,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3400,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3420,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3440,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3460,0.75,0.4861111111111111,1.0,0.0,0.0,0.6052083333333333,0.0,0.0,0.03125
3480,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
3500,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
3520,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
3540,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
3560,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
3580,0.75,0.4861111111111111,1.0,0.0,0.0,0.6520833333333333,0.0,0.0,0.03125
