time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2360,0.00690583972905588,0.0009892000862677152,0.13386650999602806,0.31356964264116,0.23398261911896914,0.7321720448226473,0.6229189870182037,0.37337695415774264,0.8462757708447364
2380,0.00690583972905588,0.0009892000862677152,0.13386650999602806,0.31518383468262423,0.23522310332583737,0.7353188979695003,0.6242244700469244,0.3748735338809693,0.8473673516776965
2400,0.00690583972905588,0.0009892000862677152,0.13386650999602806,0.31672654702491776,0.23622891919728634,0.7374168000674025,0.6266021837170662,0.37663017280976774,0.8497184488563799
2420,0.00690583972905588,0.0009892000862677152,0.13386650999602806,0.31815098574569883,0.23736127654537992,0.7374168000674025,0.6286069674450876,0.37832303622836205,0.8520695460350634
2440,0.00690583972905588,0.0009892000862677152,0.13420991658943465,0.31950394476730926,0.23842315469789954,0.7384657511163535,0.6295860797166279,0.3798196159515887,0.8548124927435272
2460,0.00690583972905588,0.0009892000862677152,0.13455332318284124,0.3210466571096029,0.2397086209371372,0.7384657511163535,0.6308915627453486,0.381512479370183,0.8571635899222105
2480,0.00690583972905588,0.0009892000862677152,0.13489672977624784,0.3223996161312133,0.24084872186812994,0.7395147021653046,0.6318706750168891,0.382812775398042,0.8599065366306745
2500,0.00690583972905588,0.0009892000862677152,0.13524013636965446,0.3239423284735069,0.24198882279912265,0.7405636532142557,0.6328497872884296,0.3843093551212686,0.8618657842795774
2520,0.00690583972905588,0.0009892000862677152,0.13524013636965446,0.3255565205149711,0.24312892373011535,0.7405636532142557,0.6348545710164509,0.38600221853986294,0.8642168814582608
2540,0.00690583972905588,0.0009892000862677152,0.13524013636965446,0.32709923285726467,0.24449261274782613,0.7426615553121577,0.6358336832879914,0.38730251456772186,0.8669598281667248
2560,0.00690583972905588,0.0009892000862677152,0.13524013636965446,0.32864194519955825,0.24563271367881884,0.7426615553121577,0.6358336832879914,0.3887990942909485,0.8677435272262859
2580,0.00690583972905588,0.0009892000862677152,0.13558354296306105,0.33025613724102243,0.24677281460981157,0.7462654815064453,0.6361600540451715,0.39023189850397105,0.8693109253454081
2600,0.00690583972905588,0.0009892000862677152,0.13558354296306105,0.33141934294194975,0.24791291554080427,0.7483633836043475,0.6374655370738922,0.39133591083646235,0.8716620225240915
2620,0.00690583972905588,0.0009892000862677152,0.13558354296306105,0.3329620552842434,0.2489747936933239,0.7494123346532985,0.6391439500447333,0.39237614765874945,0.8744049692325555
